00) Zip,01) City,02) State,03) Household median income in dollars,04) Household mean income in dollars,05) Total population 18 to 24 years,06) Percentage of 05) less than high school,07) Percentage of 05) high school,08) Percentage of 05) some college,09) Percentage of 05) bachelor's,10) Total population 25 years and over,11) Percentage of 10)less than 9th grade,12) Percentage of 10) 9th to 12th no diploma,13) Percentage of 10) high school,14) Percentage of 10) some college,15) Percentage of 10) associate's degree,16) Percentage of 10) bachelor's,17) Percentage of 10) graduate degree,18) Total population 25 to 34 years,19) Percentage of 18) high school or higher,20) Percentage of 18) bachelor's or higher,21) Total population 35 to 44 years,22) Percentage of 21) high school or higher,23) Percentage of 21) bachelor's or higher,24) Total population 45 to 64 years,25) Percentage of 24) high school or higher,26) Percentage of 24) bachelor's or higher,27) Total population 65 and over,28) Percentage of 27) high school or higher,29) Percentage of 27) bachelor's or higher,"30) Median earnings in dollars, population 25 and over","31) Median earnings in dollars, population 25 and over less than high school","32) Median earnings in dollars, population 25 and over high school","33) Median earnings in dollars, population 25 and over some college","34) Median earnings in dollars, population 25 and over bachelor's","35) Median earnings in dollars, population 25 and over graduate degree",36) Population total,37) Population percentage: not Hispanic,38) Population percentage: not Hispanic white,39) Population percentage: not Hispanic black,40) Population percentage: not Hispanic American Indian or native,41) Population percentage: not Hispanic Asian,42) Population percentage: not Hispanic native Hawaiian or Pacific islander,43) Population percentage: not Hispanic some other race,44) Population percentage: not Hispanic two or more races,45) Population percentage: not Hispanic two or more races including some other race,46) Population percentage: not Hispanic two or more races excluding some other race,47) Population percentage: Hispanic,48) Population percentage: Hispanic white,49) Population percentage: Hispanic black,50) Population percentage: Hispanic American Indian or native,51) Population percentage: Hispanic Asian,52) Population percentage: Hispanic native Hawaiian or Pacific islander,53) Population percentage: Hispanic some other race,54) Population percentage: Hispanic two or more races,55) Population percentage: Hispanic two or more races including some other race,56) Population percentage: Hispanic two or more races excluding some other race,57) Population total,58) Population percentage: under 5 years,59) Population percentage: 5 to 9 years,60) Population percentage: 10 to 14 years,61) Population percentage: 15 to 19 years,62) Population percentage: 20 to 24 years,63) Population percentage: 25 to 29 years,64) Population percentage: 30 to 34 years,65) Population percentage: 35 to 39 years,66) Population percentage: 40 to 44 years,67) Population percentage: 45 to 49 years,68) Population percentage: 50 to 54 years,69) Population percentage: 55 to 59 years,70) Population percentage: 60 to 64 years,71) Population percentage: 65 to 69 years,72) Population percentage: 70 to 74 years,73) Population percentage: 75 to 79 years,74) Population percentage: 80 to 84 years,75) Population percentage: 85 years and over,76) Population percentage: 5 to 14 years,77) Population percentage: 15 to 17 years,78) Population percentage: 18 to 24 years,79) Population percentage: 15 to 44 years,80) Population percentage: 16 years and over,81) Population percentage: 18 years and over,82) Population percentage: 60 years and over,83) Population percentage: 62 years and over,84) Population percentage: 65 years and over,85) Population percentage: 75 years and over,86) Median age,87) Sex ratio (males per 100 females),88) Age dependency ratio,89) Old-age dependency ratio,90) Child dependency ratio,91) Licenses,92) Manufacturing,93) Gun purchases approximate,VIOLENT?
68072,WINSLOW,NE,34375,121374,4,0,0,0,100,37,0,5.405405405,43.24324324,37.83783784,13.51351351,0,0,12,100,0,9,100,0,11,100,0,5,60,0,25000,NaN,NaN,25694,NaN,NaN,53,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,15.1,7.5,0,7.5,3.8,18.9,7.5,9.4,0,11.3,0,9.4,1.9,3.8,3.8,0,0,22.6,0,7.5,47.2,77.4,77.4,18.9,15.1,9.4,3.8,32.9,152.4,47.2,13.9,33.3,0,0,0.878801213,0
92231,CALEXICO,CA,34379,49050,4586,22.13257741,21.36938509,52.04971653,4.448320977,23735,27.57952391,13.40636191,18.38213609,21.04908363,5.127448915,11.02169791,3.43374763,4652,88.49957008,19.45399828,4834,77.38932561,24.57592056,8831,55.22590873,11.33506964,5418,23.4772979,6.220007383,22814,14564,21607,22731,32470,39055,40070,2.802595458,1.759421013,0.032443224,0,0.920888445,0,0,0.089842775,0,0.089842775,97.19740454,79.21138008,0.134764163,0,0,0,15.09358622,2.75767407,1.472423259,1.285250811,40070,7.8,8.5,8,8.6,7.8,6,5.6,6.2,5.9,5.3,5.9,5.2,5.6,4.2,3,2.7,1.6,2,16.5,5,11.4,40.1,73.9,70.7,19.1,16.8,13.5,6.3,32.6,88.7,75,23.7,51.3,0,0,1271.638704,0
45663,WEST PORTSMOUTH,OH,34391,45886,462,16.01731602,50.64935065,33.33333333,0,4211,3.562099264,9.570173355,44.07504156,23.24863453,8.192828307,8.097838993,3.253383994,595,92.94117647,23.86554622,1043,93.86385427,11.12176414,1579,85.94046865,9.436352122,994,77.36418511,7.142857143,27123,20417,26426,30839,38352,25486,6176,99.43329016,98.33225389,0,0.777202073,0,0,0,0.323834197,0,0.323834197,0.566709845,0.566709845,0,0,0,0,0,0,0,0,6176,5.7,6.5,7.3,7.2,5.3,5.8,3.8,9.3,7.6,5,6.3,6.5,7.7,6,3.3,2.9,1.9,2.1,13.7,5,7.5,39,79.2,75.7,23.8,21,16.1,6.8,39.8,99,67.9,27,40.9,135,0,391.7930543,1
64628,BROOKFIELD,MO,34391,46590,393,28.49872774,40.71246819,16.28498728,14.50381679,4012,5.383848455,9.047856431,47.73180459,18.36989033,6.231306082,7.427716849,5.807577268,665,82.2556391,10.97744361,590,88.47457627,15.76271186,1502,88.54860186,14.78029294,1255,82.39043825,11.39442231,29018,21220,25465,26842,36042,50750,5767,98.5434368,95.28350962,0.589561297,0.086700191,0.156060343,0,0,2.427605341,0.156060343,2.271544997,1.456563204,0.797641755,0.208080458,0,0,0,0.242760534,0.208080458,0,0.208080458,5767,5.8,7.4,5.5,6.5,5.3,5.9,5.7,4.7,5.5,5.6,5.5,8.7,6.3,5.5,3.9,4.8,2.7,4.8,12.8,5,6.8,33.6,79,76.4,28,25.7,21.8,12.3,42.8,89.9,83.1,39.8,43.2,0,0,524.0996267,0
81132,DEL NORTE,CO,34395,60220,383,34.20365535,30.80939948,34.98694517,0,2295,7.320261438,11.24183007,25.49019608,27.27668845,5.272331155,16.07843137,7.320261438,345,88.11594203,29.56521739,333,74.77477477,18.61861862,941,89.69181722,18.80977683,676,69.82248521,28.99408284,27214,30691,22250,25455,39500,NaN,3381,62.23010944,59.80479148,0.916888495,0.916888495,0,0,0,0.591540964,0,0.591540964,37.76989056,30.90801538,0,0.709849157,0,0,5.028098196,1.123927832,0.769003253,0.354924579,3381,4.2,7.8,5.4,5.9,8.8,4.4,5.8,4.4,5.4,7.7,6.1,8.3,5.7,5.4,4.9,6.5,1.3,1.8,13.2,3.4,11.3,34.8,81.5,79.2,25.7,24,20,9.6,43.2,99.2,68.9,33.8,35.1,33,0,311.251694,1
60651,CHICAGO,IL,34397,46745,6920,24.19075145,34.27745665,38.33815029,3.193641618,38086,11.57118101,14.41211994,36.63550911,19.31418369,5.807908418,8.635719162,3.623378669,8983,83.63575643,17.51085384,7866,77.47266718,14.16221714,14415,75.44918488,11.39091224,6822,54.33890355,4.983875696,26924,20544,25252,28040,41497,49688,61759,61.23641898,3.659385677,55.74410207,0.063148691,0.493855147,0,0.317362652,0.958564744,0,0.958564744,38.76358102,10.37581567,0.712446769,0.032383944,0,0,26.42044075,1.222493888,0.788549037,0.43394485,61759,7.6,7.8,6.9,7.4,8.6,6.8,7.7,6.5,6.2,6,5.9,5.9,5.6,4.2,2.8,2.2,1.1,0.7,14.7,4.8,11.2,43.3,75.9,72.9,16.6,14.4,11,4,33.3,87.4,61.7,17.9,43.9,300,4999,2916.567958,1
37870,SPEEDWELL,TN,34397,49723,335,5.373134328,57.91044776,31.94029851,4.776119403,3503,8.335712247,11.2760491,44.39052241,17.15672281,5.68084499,6.451612903,6.708535541,490,92.04081633,22.65306122,590,77.62711864,15.42372881,1471,87.96736914,11.69272604,952,64.3907563,9.138655462,31441,30300,26875,35250,32109,36844,4870,99.60985626,97.43326489,0,0,0,0.390143737,0,1.786447639,0,1.786447639,0.390143737,0.390143737,0,0,0,0,0,0,0,0,4870,7.7,4.1,6,4.7,5.5,7.1,3,6.2,5.9,6.9,7.1,8,8.2,7.5,6.3,2,1.6,2,10.2,3.3,6.9,32.4,81.3,78.8,27.8,24.2,19.5,5.7,44.9,102.2,68.7,33,35.8,0,0,450.0074128,0
97461,NOTI,OR,34397,52429,109,41.28440367,9.174311927,32.11009174,17.43119266,546,0,24.54212454,30.76923077,20.51282051,2.747252747,13.73626374,7.692307692,114,81.57894737,32.45614035,117,72.64957265,22.22222222,170,71.76470588,4.117647059,145,77.24137931,32.4137931,19444,3550,16125,33966,NaN,34474,927,83.6030205,80.69039914,0,0.647249191,0,0,0,2.265372168,0,2.265372168,16.3969795,16.3969795,0,0,0,0,0,0,0,0,927,11,10.1,4.2,7.3,8.4,9.2,3.1,9.8,2.8,0.8,8.8,7.1,1.6,8.7,1.8,0,2.6,2.5,14.3,4,11.8,40.7,74.6,70.7,17.3,15.6,15.6,5.1,29,91.5,81.8,28.4,53.3,0,63,82.38753043,0
76519,BURLINGTON,TX,34397,59270,66,71.21212121,0,28.78787879,0,396,5.555555556,11.11111111,31.81818182,34.5959596,0,12.62626263,4.292929293,106,81.13207547,16.03773585,45,100,0,158,87.34177215,22.15189873,87,70.11494253,17.24137931,24875,17375,23063,NaN,NaN,NaN,710,66.76056338,64.08450704,0,0,0,0,0,2.676056338,0,2.676056338,33.23943662,9.718309859,0,0,0,0,13.8028169,9.718309859,0,9.718309859,710,12.1,12,3,17.2,0,8.5,6.5,6.3,0,8.3,4.1,1.1,8.7,4.4,0,2.3,2.4,3.2,14.9,7.9,9.3,38.5,69.3,65.1,21,14.4,12.3,7.9,27.5,101.7,89.3,23.2,66.1,0,0,34.16917751,0
78832,BRACKETTVILLE,TX,34398,47415,309,29.77346278,31.39158576,36.24595469,2.588996764,2565,19.14230019,13.64522417,27.99220273,20.93567251,5.068226121,10.91617934,2.300194932,433,66.51270208,2.07852194,392,52.04081633,8.928571429,1117,73.14234557,17.72605192,623,66.61316212,15.56982343,26442,11319,32104,35938,36667,NaN,3578,37.47903857,37.39519285,0.083845724,0,0,0,0,0,0,0,62.52096143,60.39686976,0,0.083845724,0,0,2.040245947,0,0,0,3578,2.5,6.6,7.8,6.1,5.4,4.7,7.4,5.6,5.3,8.4,7.5,9.2,6.1,4.6,5.3,0.9,3.1,3.5,14.4,2.8,8.6,34.5,81.6,80.3,23.5,19.9,17.4,7.5,43.5,143.9,59,27.7,31.3,26,489156,172.1934044,0
85716,TUCSON,AZ,34400,53957,4528,14.99558304,18.06537102,55.21201413,11.7270318,21627,3.773061451,5.340546539,16.5395108,23.46141397,7.190086466,22.23146992,21.46391085,5774,91.04606858,39.48735712,3754,87.50665956,42.03516249,7714,91.31449313,45.1257454,4385,92.81641961,48.14139111,30179,18457,23915,23777,40131,48750,31834,73.95237796,57.39146824,6.320286486,1.542376076,4.982094616,0.33297732,0.081673682,3.301501539,0.113086637,3.188414902,26.04762204,19.33781491,0.29842307,0.835584595,0.210466797,0.122510523,4.071118929,1.17170321,0.577998367,0.593704844,31834,5.6,4.6,4.7,4.8,12.3,8.8,9.3,5.9,5.8,5.6,5.2,6.9,6.5,4.9,3.7,2.4,1.6,1.1,9.4,2.9,14.2,47,84.1,82.2,20.3,17.4,13.8,5.2,34.9,96.4,46.2,20.1,26.1,468,6120,1509.490933,0
83227,CLAYTON,ID,34405,35445,0,0,0,0,0,177,23.72881356,0,31.63841808,44.63276836,0,0,0,0,0,0,0,0,0,130,67.69230769,0,47,100,0,NaN,NaN,NaN,NaN,NaN,NaN,177,76.27118644,76.27118644,0,0,0,0,0,0,0,0,23.72881356,23.72881356,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,19.2,54.2,26.6,0,0,0,0,0,0,0,0,100,100,80.8,57.1,26.6,0,63.2,293.3,36.2,36.2,NaN,0,0,12.6816664,0
6114,HARTFORD,CT,34410,47027,4148,36.18611379,22.4927676,38.66923819,2.651880424,16256,15.66190945,15.88951772,29.52755906,19.00221457,6.231545276,8.45226378,5.234990157,4129,70.54976992,14.8219908,3698,76.47376961,15.73823688,6239,68.53662446,12.24555217,2190,50.68493151,12.19178082,27954,20263,28488,30511,35529,60263,28131,37.83370659,15.53446376,16.51914258,0.039102769,2.758522626,0,0.639863496,2.342611354,0.170630266,2.171981088,62.16629341,28.23219935,3.07134478,0.209733035,0,0,26.34104724,4.311969002,2.349720948,1.962248054,28131,7.9,6.7,8.1,8.8,10.8,7.8,6.9,7.2,6,6.3,7.1,5.5,3.3,2.8,2,1.5,0.6,0.9,14.8,4.8,14.7,47.4,76,72.5,11.1,9.5,7.8,3,30,93.6,54.4,12,42.4,0,0,1433.032682,0
95521,ARCATA,CA,34414,54296,7149,2.643726395,15.27486362,74.09427892,7.987131067,11103,1.927407007,4.611366297,15.23912456,23.00279204,7.457443934,27.70422408,20.05764208,3004,94.50732357,47.73635153,1804,92.1286031,49.94456763,3896,92.71047228,47.89527721,2399,94.37265527,45.93580659,22381,21938,20903,19237,19270,53152,20911,85.04614796,73.08115346,1.798096696,1.80766104,2.118502224,0.181722538,0.172158194,5.886853809,0.3251877,5.561666109,14.95385204,7.077614653,0.435177658,0.535603271,0.095643441,0,5.652527378,1.157285639,0.243890775,0.913394864,20911,3.8,2.9,3.3,12.6,24.3,7.8,6.5,4.5,4.1,3.9,4.1,5,5.7,5.1,2.5,1.6,0.9,1.4,6.2,2.7,34.2,59.9,89.4,87.3,17.2,15,11.5,3.9,26.7,91.5,31.9,15.1,16.8,13,6,663.6195892,0
64686,UTICA,MO,34417,54057,20,50,0,50,0,152,3.947368421,5.921052632,69.07894737,13.81578947,0,7.236842105,0,8,100,62.5,54,98.14814815,11.11111111,62,85.48387097,0,28,82.14285714,0,40714,26250,NaN,NaN,NaN,NaN,216,99.07407407,82.87037037,0,0.925925926,0,0,0,15.27777778,0,15.27777778,0.925925926,0.925925926,0,0,0,0,0,0,0,0,216,2.8,6,0.9,10.6,9.3,2.8,0.9,13.4,11.6,11.6,5.1,3.2,8.8,6.5,4.6,0,1.9,0,6.9,10.6,9.3,48.6,90.3,79.6,21.8,18.1,13,1.9,41.5,100,50,19.4,30.6,0,0,19.62988024,0
39664,SMITHDALE,MS,34419,47473,51,0,15.68627451,84.31372549,0,1372,7.653061224,8.527696793,44.82507289,15.96209913,8.309037901,7.069970845,7.653061224,275,89.45454545,7.272727273,278,91.72661871,35.61151079,552,78.07971014,9.420289855,267,81.64794007,11.61048689,33285,31250,33144,34000,NaN,42670,2093,100,91.59101768,8.408982322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093,8,10.6,10.2,4,1.7,3.4,9.7,7.7,5.5,2.9,10.5,7.3,5.7,4.3,3.3,2.2,0,3,20.8,3.2,2.4,32.1,70.1,68,18.5,16.3,12.8,5.2,35.9,113.8,81.1,23.1,58,72,14,170.5744469,0
87528,DULCE,NM,34420,43020,371,38.00539084,37.73584906,24.25876011,0,2050,6,11.75609756,44.29268293,22.09756098,6.43902439,5.170731707,4.243902439,501,85.62874251,2.794411178,356,83.70786517,8.426966292,793,88.02017654,9.709962169,400,65.25,18,30247,25313,27500,31360,31359,42431,3574,85.33855624,2.126468942,0.839395635,79.40682708,0,0,0.139899273,2.825965305,0.335758254,2.490207051,14.66144376,7.190822608,0.643536654,3.805260213,0,0,3.021824287,0,0,0,3574,9.2,10.1,8.5,7.6,7.3,7.5,6.5,6.7,3.2,3.5,8.7,5,5,4.1,3,2.4,1.7,0,18.6,4.5,10.4,38.9,70.7,67.7,16.2,14.4,11.2,4.1,29.9,84.5,76.8,19.8,57.1,0,0,249.3953093,0
16679,SIX MILE RUN,PA,34423,43235,63,4.761904762,50.79365079,44.44444444,0,619,1.615508885,13.89337641,63.00484653,13.73182553,2.907915994,3.069466882,1.777059774,86,95.34883721,3.488372093,62,91.93548387,11.29032258,265,84.52830189,5.283018868,206,77.66990291,2.912621359,26964,27083,25938,25750,34583,58438,834,99.52038369,98.80095923,0,0,0,0,0,0.71942446,0,0.71942446,0.479616307,0.479616307,0,0,0,0,0,0,0,0,834,4.4,4.2,4.4,6.4,6.4,7,3.4,4.6,2.9,12.7,7.6,4.4,7.1,7.6,5.9,6.4,3.8,1.1,8.6,5.2,7.6,30.5,85.3,81.8,31.8,27.7,24.7,11.3,46.9,97.6,75.2,43.3,31.9,0,39,57.43832905,1
17748,MC ELHATTAN,PA,34423,46936,0,0,0,0,0,218,0,17.43119266,47.70642202,16.97247706,16.97247706,0.917431193,0,26,100,0,31,100,0,73,83.56164384,2.739726027,88,70.45454545,0,25750,NaN,24922,NaN,NaN,NaN,272,100,96.69117647,0,0,0,0,0,3.308823529,0,3.308823529,0,0,0,0,0,0,0,0,0,0,272,5.9,5.9,7,1.1,0,0.7,8.8,3.7,7.7,7.7,9.9,9.2,0,12.5,9.9,8.5,1.5,0,12.9,1.1,0,22.1,80.1,80.1,32.4,32.4,32.4,9.9,50.4,57.2,109.2,67.7,41.5,0,1318,18.7328843,1
97011,BRIGHTWOOD,OR,34427,60272,71,57.74647887,0,42.25352113,0,498,0,21.48594378,9.638554217,39.95983936,4.417670683,20.68273092,3.815261044,76,100,34.21052632,95,46.31578947,29.47368421,239,76.56903766,13.38912134,88,100,40.90909091,NaN,NaN,NaN,71136,NaN,NaN,623,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,5.5,0.3,1.4,1.4,11.4,9.8,2.4,13.3,1.9,10.9,4.7,16.4,6.4,2.9,7.7,0,3.5,0,1.8,1.4,11.4,40.3,92.8,91.3,20.5,18.8,14.1,3.5,47.1,222.8,29.5,18.3,11.2,148,57,55.36939747,1
36742,GALLION,AL,34428,47968,247,0,47.36842105,52.63157895,0,1147,6.800348736,16.12903226,44.46381866,15.78029643,11.85701831,0.871839582,4.097646033,37,94.59459459,0,116,98.27586207,3.448275862,652,73.6196319,3.987730061,342,74.56140351,7.894736842,33663,42019,NaN,33889,NaN,88839,1525,97.44262295,53.96721311,41.70491803,1.770491803,0,0,0,0,0,0,2.557377049,0,0,0,0,0,2.557377049,0,0,0,1525,0.1,3,3,3.5,15.1,1.4,1,5,2.6,3.1,11.2,16.9,11.5,7.3,8.1,4.3,2.7,0,6,2.5,16.2,28.7,93.2,91.4,34,25.8,22.4,7,55.9,105.2,45,32.5,12.5,0,10,99.44374741,1
71068,RINGGOLD,LA,34429,46932,161,12.42236025,35.40372671,50.31055901,1.863354037,2321,4.911676002,12.62386902,50.2800517,17.49246015,6.936665231,4.954760879,2.800517019,445,90.78651685,2.921348315,255,84.70588235,3.921568627,880,85.22727273,12.04545455,741,73.41430499,6.882591093,29988,43304,30694,22188,NaN,62639,3333,97.95979598,54.48544854,42.21422142,0.240024002,0,0,0,1.02010201,0,1.02010201,2.04020402,0,0.240024002,0,0,0,0,1.800180018,1.800180018,0,3333,8.1,5.8,8.3,4.6,3.6,7.8,5.5,3.9,3.7,5.2,6.5,7.5,7.2,5.4,6.4,3.6,3.5,3.4,14.1,3.3,4.8,29.2,76.7,74.5,29.5,26.1,22.2,10.5,42.3,99,91.4,42.6,48.9,0,0,257.5797956,0
78573,MISSION,TX,34429,53306,4657,23.81361391,25.87502684,44.55658149,5.754777754,19428,25.86473132,16.70784435,23.78525839,17.57257566,3.721432983,7.844348363,4.503808936,4966,78.17156665,14.23681031,4671,56.15499893,11.6677371,7194,53.47511815,14.0116764,2597,30.99730458,5.352329611,24333,15625,23233,29123,48721,50313,37894,5.180239616,4.473003642,0.171531113,0.044861983,0.438064073,0,0,0.052778804,0,0.052778804,94.81976038,87.77642899,0.108196548,0.976407875,0.195281575,0,5.343853908,0.419591492,0.419591492,0,37894,10.9,8.9,11.7,9.2,8,7.3,5.8,5.9,6.4,6.1,4.8,4.3,3.8,2.3,2,1.5,0.5,0.5,20.6,4.9,12.3,42.6,66.8,63.6,10.6,8.7,6.9,2.5,25.7,87.2,76.3,12.1,64.3,0,0,1823.671567,0
27874,SCOTLAND NECK,NC,34429,62039,140,2.857142857,22.14285714,67.14285714,7.857142857,2962,8.777852802,16.64415935,41.96488859,19.48008103,4.253882512,6.920999325,1.958136394,522,99.04214559,6.32183908,297,78.78787879,30.63973064,1264,77.84810127,7.041139241,879,53.92491468,5.688282139,30169,27008,23816,30365,42432,46111,3681,97.52784569,31.81200761,63.13501766,0.679163271,0,0,0,1.901657158,0,1.901657158,2.472154306,1.657158381,0,0,0,0,0.814995925,0,0,0,3681,6,4.3,3,2.6,3.6,9.1,5.1,4.3,3.7,4.9,12,6.6,10.8,6.2,4.2,5.1,3,5.3,7.4,2.4,3.8,28.4,85.3,84.3,34.7,29.5,23.9,13.5,50.9,89.4,65.6,39.5,26,0,0,80.9046773,0
59078,SHAWMUT,MT,34432,45020,16,0,50,50,0,121,1.652892562,3.305785124,42.97520661,23.96694215,7.438016529,16.52892562,4.132231405,9,100,0,13,100,69.23076923,57,91.22807018,22.80701754,42,97.61904762,7.142857143,16875,NaN,12500,18333,NaN,NaN,146,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,2.1,5.5,9.6,0,6.2,6.2,2.7,10.3,8.9,12.3,7.5,15.1,6.8,4.8,2.1,0,2.1,4.1,11,30.1,95.9,93.8,36.3,32.9,28.8,6.8,53,117.9,53.7,44.2,9.5,0,0,15.56619387,0
30678,WHITE PLAINS,GA,34432,53008,41,58.53658537,9.756097561,31.70731707,0,1191,10.83123426,15.44920235,39.96641478,13.51805206,4.617968094,9.823677582,5.793450882,202,79.20792079,18.81188119,100,62,23,407,84.27518428,10.07371007,482,64.93775934,17.42738589,24167,11786,19423,19926,49375,60313,1441,95.76682859,56.62734212,38.30673144,0,0.069396253,0,0,0.763358779,0,0.763358779,4.233171409,2.706453851,0,0,0,0,0.832755031,0.693962526,0.693962526,0,1441,4.1,4.7,5,1.5,2.1,6.7,7.4,2.4,4.6,6.2,8.7,5,8.4,18.9,4.4,6.9,0.8,2.4,9.7,0.7,2.8,24.5,85.8,85.5,41.8,39.9,33.4,10.1,50.8,118,92.1,64.3,27.9,0,0,52.85597655,0
35542,BANKSTON,AL,34432,55507,44,0,47.72727273,27.27272727,25,937,11.31270011,24.11953042,37.99359658,16.75560299,4.375667022,5.442902882,0,122,77.86885246,0,130,38.46153846,0,396,78.28282828,12.87878788,289,51.90311419,0,31691,NaN,39076,36333,70694,NaN,1218,100,98.6863711,1.3136289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,1.8,8.4,7.1,2.5,3.4,2.4,7.6,1.7,8.9,2.6,10.6,11.8,7.5,11.2,6.8,1,2.4,2.3,15.4,2.2,3.6,26.5,81.9,80.5,31.2,28.9,23.7,5.7,51.4,84.8,76,41.8,34.2,0,88,79.4245799,0
72042,DE WITT,AR,34435,50610,342,17.83625731,43.56725146,34.21052632,4.385964912,3548,7.807215333,12.34498309,41.20631342,21.16685457,7.074408117,8.117249154,2.282976325,632,93.03797468,15.50632911,732,83.33333333,4.918032787,1329,82.46802107,11.43717081,855,63.04093567,9.707602339,26105,22813,26929,19931,58250,60250,5127,96.93778038,80.10532475,15.36961186,0,0,0,0,1.462843768,0,1.462843768,3.062219622,1.462843768,1.599375853,0,0,0,0,0,0,0,5127,6.9,6.2,5,7.1,5.7,6.7,5.6,6.3,7.9,5.5,6.4,7.9,6.1,6.1,3.8,3.9,1.5,1.4,11.2,6.1,6.7,39.3,79.4,75.9,22.8,19.7,16.7,6.8,40.4,87.5,68.9,28.2,40.8,0,0,323.7048129,0
76380,SEYMOUR,TX,34437,62832,237,27.84810127,26.58227848,39.66244726,5.907172996,2666,3.713428357,9.152288072,30.42010503,21.1927982,8.814703676,21.00525131,5.701425356,216,100,24.53703704,393,86.76844784,37.40458015,1160,90.17241379,26.55172414,897,80.26755853,22.74247492,36134,NaN,25061,35606,58750,NaN,3692,91.7659805,86.83640303,1.814734561,0,0,0,0,3.114842904,0,3.114842904,8.234019502,6.121343445,0,0.541711809,0,0,1.408450704,0.162513543,0.162513543,0,3692,4.9,5.7,6.7,5.6,4.8,2.5,3.4,5.9,4.7,9.1,8,8.7,5.5,7.2,5.6,3.5,6,2,12.4,4,6.4,26.9,81.5,78.6,29.8,27.4,24.3,11.5,48.6,94.9,84,44.7,39.3,0,0,177.6797231,0
28515,BAYBORO,NC,34440,38827,257,24.51361868,19.45525292,56.0311284,0,1878,3.514376997,8.679446219,41.48029819,28.43450479,9.904153355,5.804046858,2.183173589,399,86.71679198,7.518796992,368,84.23913043,9.782608696,768,93.22916667,8.723958333,343,80.75801749,4.956268222,21005,17917,21518,16518,35625,46250,2621,94.12438001,48.30217474,42.12132774,0.343380389,0.419687142,0,0,2.937809996,0,2.937809996,5.875619992,3.319343762,1.411674933,0,0,0,1.144601297,0,0,0,2621,4.1,4.2,5.5,6.6,8,6.1,9.2,7,7,7.1,8.2,5.6,8.3,4,3.4,2.2,1.8,1.7,9.7,4.7,9.8,43.8,83.6,81.5,21.4,17.7,13.1,5.7,39.6,159.2,46.3,19.1,27.1,88,21,57.60694355,0
56671,REDLAKE,MN,34444,38469,435,41.83908046,22.29885057,35.86206897,0,1462,3.967168263,24.4870041,30.36935705,21.20383037,12.51709986,7.045143639,0.410396717,526,67.11026616,3.231939163,227,85.02202643,6.607929515,530,75.66037736,6.037735849,179,55.30726257,25.1396648,23603,16875,22425,25972,41141,NaN,3212,96.76214197,2.770859278,0.435865504,91.18929016,1.369863014,0.653798257,0,0.342465753,0,0.342465753,3.237858032,0.311332503,0,2.926525529,0,0,0,0,0,0,3212,11.3,10.3,12.5,10.8,9.6,8.7,7.7,2.5,4.5,5.4,4,3.6,3.4,2.1,1.1,1.4,0.3,0.7,22.8,6.8,13.5,43.8,64.7,59.1,9,7.7,5.6,2.4,23.4,108.7,87,10.4,76.5,0,0,185.8434718,0
57335,FAIRFAX,SD,34444,48957,34,0,8.823529412,52.94117647,38.23529412,191,0.523560209,6.806282723,40.31413613,20.41884817,10.9947644,16.23036649,4.712041885,21,100,38.0952381,18,100,0,95,94.73684211,28.42105263,57,84.21052632,8.771929825,28854,NaN,28906,29375,23333,40625,263,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0.8,5.7,5.7,2.3,12.9,3.8,4.2,6.1,0.8,1.5,12.5,12.5,9.5,1.5,1.9,9.1,4.9,4.2,11.4,2.3,12.9,30,87.8,85.6,31.2,28.1,21.7,18.3,53,128.7,56.5,33.9,22.6,0,0,30.60652404,0
48725,CASEVILLE,MI,34444,52264,130,10.76923077,21.53846154,57.69230769,10,1718,1.804423749,9.83701979,43.36437718,23.05005821,7.974388824,8.731082654,5.238649593,140,92.14285714,13.57142857,195,80.51282051,8.205128205,695,89.49640288,10.21582734,688,88.6627907,19.47674419,27244,24167,24274,27991,44583,51875,2203,97.14026328,95.05220154,0.363141171,0.907852928,0.453926464,0,0,0.363141171,0,0.363141171,2.859736723,2.587380844,0,0.272355878,0,0,0,0,0,0,2203,2,5.4,4.9,5.9,3.8,3.6,2.8,4.7,4.1,5.5,7.8,8.6,9.7,7.5,7.1,6,5,5.6,10.3,3.8,5.9,24.9,86.2,83.9,40.9,37.4,31.2,16.7,54.7,99.7,89.9,59.3,30.6,57,27,73.13869066,0
